ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2016-07-16,26.01124967406677,29.580945093456634,45.36680039226052,26.01124967406677,26.01124967406677,11.23548817728383,11.23548817728383,11.23548817728383,3.428324699878597,3.428324699878597,3.428324699878597,7.807163477405234,7.807163477405234,7.807163477405234,0.0,0.0,0.0,37.2467378513506
2016-07-17,26.01437410037383,30.640713912103667,46.4404153787196,26.01437410037383,26.01437410037383,12.226365947306428,12.226365947306428,12.226365947306428,4.506004019555864,4.506004019555864,4.506004019555864,7.720361927750563,7.720361927750563,7.720361927750563,0.0,0.0,0.0,38.240740047680255
2016-07-18,26.01749852668089,20.35931802123228,36.43071712472936,26.01749852668089,26.01749852668089,2.36553560709283,2.36553560709283,2.36553560709283,-5.255168164753037,-5.255168164753037,-5.255168164753037,7.620703771845867,7.620703771845867,7.620703771845867,0.0,0.0,0.0,28.38303413377372
2016-07-19,26.020622952987946,23.55167021045247,38.936728635995564,26.020622952987946,26.020622952987946,5.49608878671478,5.49608878671478,5.49608878671478,-2.01225372736015,-2.01225372736015,-2.01225372736015,7.50834251407493,7.50834251407493,7.50834251407493,0.0,0.0,0.0,31.516711739702725
2016-07-20,26.023747379295006,23.418543911435794,38.61788848757626,26.023747379295006,26.023747379295006,5.269574616533556,5.269574616533556,5.269574616533556,-2.1139528913144594,-2.1139528913144594,-2.1139528913144594,7.383527507848016,7.383527507848016,7.383527507848016,0.0,0.0,0.0,31.293321995828563
2016-07-21,26.026871805602063,25.16975027537036,40.5290995524632,26.026871805602063,26.026871805602063,6.943326831706951,6.943326831706951,6.943326831706951,-0.30328524799915396,-0.30328524799915396,-0.30328524799915396,7.246612079706105,7.246612079706105,7.246612079706105,0.0,0.0,0.0,32.97019863730901
2016-07-22,26.02999623190912,27.11882903516689,42.087260508057824,26.02999623190912,26.02999623190912,8.848392087487484,8.848392087487484,8.848392087487484,1.7503313120164354,1.7503313120164354,1.7503313120164354,7.098060775471049,7.098060775471049,7.098060775471049,0.0,0.0,0.0,34.878388319396606
2016-07-23,26.03312065821618,28.72998493268535,43.91755065795916,26.03312065821618,26.03312065821618,10.366780000148168,10.366780000148168,10.366780000148168,3.4283246998667107,3.4283246998667107,3.4283246998667107,6.938455300281458,6.938455300281458,6.938455300281458,0.0,0.0,0.0,36.399900658364345
2016-07-24,26.036245084523237,29.684371095926046,45.995940255646815,26.036245084523237,26.036245084523237,11.274502750227917,11.274502750227917,11.274502750227917,4.506004019552924,4.506004019552924,4.506004019552924,6.768498730674993,6.768498730674993,6.768498730674993,0.0,0.0,0.0,37.310747834751155
2016-07-25,26.039369510830298,19.563936058640802,34.65653732329674,26.039369510830298,26.039369510830298,1.3338494353060386,1.3338494353060386,1.3338494353060386,-5.255168164754802,-5.255168164754802,-5.255168164754802,6.589017600060841,6.589017600060841,6.589017600060841,0.0,0.0,0.0,27.373218946136337
2016-07-26,26.042493937137355,23.208528896853508,38.150742395948974,26.042493937137355,26.042493937137355,4.388707771516377,4.388707771516377,4.388707771516377,-2.01225372735992,-2.01225372735992,-2.01225372735992,6.400961498876298,6.400961498876298,6.400961498876298,0.0,0.0,0.0,30.43120170865373
2016-07-27,26.04561836344441,22.1995960567824,38.20535461029878,26.04561836344441,26.04561836344441,4.091446995388069,4.091446995388069,4.091446995388069,-2.1139528913259467,-2.1139528913259467,-2.1139528913259467,6.205399886714016,6.205399886714016,6.205399886714016,0.0,0.0,0.0,30.13706535883248
2016-07-28,26.048742789751472,23.821597885008757,39.42133138145912,26.048742789751472,26.048742789751472,5.700230636487532,5.700230636487532,5.700230636487532,-0.30328524800241696,-0.30328524800241696,-0.30328524800241696,6.003515884489949,6.003515884489949,6.003515884489949,0.0,0.0,0.0,31.748973426239004
2016-07-29,26.05186721605853,25.983922807678482,41.480039077507016,26.05186721605853,26.05186721605853,7.546928210409264,7.546928210409264,7.546928210409264,1.7503313120083979,1.7503313120083979,1.7503313120083979,5.796596898400866,5.796596898400866,5.796596898400866,0.0,0.0,0.0,33.598795426467795
2016-07-30,26.05499164236559,27.066664346614093,42.34949118732683,26.05499164236559,26.05499164236559,9.014346721516906,9.014346721516906,9.014346721516906,3.428324699872728,3.428324699872728,3.428324699872728,5.58602202164418,5.58602202164418,5.58602202164418,0.0,0.0,0.0,35.069338363882494
2016-07-31,26.05811606867265,28.017514334885036,43.51946551880146,26.05811606867265,26.05811606867265,9.8792502813829,9.8792502813829,9.8792502813829,4.506004019549983,4.506004019549983,4.506004019549983,5.373246261832916,5.373246261832916,5.373246261832916,0.0,0.0,0.0,35.93736635005555
2016-08-01,26.061240494979707,17.778363456888677,34.07249676630226,26.061240494979707,26.061240494979707,-0.09538641617499154,-0.09538641617499154,-0.09538641617499154,-5.255168164750278,-5.255168164750278,-5.255168164750278,5.159781748575287,5.159781748575287,5.159781748575287,0.0,0.0,0.0,25.965854078804714
2016-08-02,26.064364921286767,21.504367290146718,36.51944765207202,26.064364921286767,26.064364921286767,2.934922455949919,2.934922455949919,2.934922455949919,-2.0122537273576184,-2.0122537273576184,-2.0122537273576184,4.947176183307537,4.947176183307537,4.947176183307537,0.0,0.0,0.0,28.999287377236687
2016-08-03,26.067489347593824,21.081452022573757,36.20634333298838,26.067489347593824,26.067489347593824,2.623036007342632,2.623036007342632,2.623036007342632,-2.113952891321955,-2.113952891321955,-2.113952891321955,4.736988898664587,4.736988898664587,4.736988898664587,0.0,0.0,0.0,28.690525354936455
2016-08-04,26.07061377390088,22.48349288032331,38.528972783832046,26.07061377390088,26.07061377390088,4.227479745711179,4.227479745711179,4.227479745711179,-0.3032852480056799,-0.3032852480056799,-0.3032852480056799,4.530764993716859,4.530764993716859,4.530764993716859,0.0,0.0,0.0,30.29809351961206
2016-08-05,26.07373820020794,24.721728420069937,40.32104678361768,26.07373820020794,26.07373820020794,6.080339412856839,6.080339412856839,6.080339412856839,1.7503313120282924,1.7503313120282924,1.7503313120282924,4.330008100828546,4.330008100828546,4.330008100828546,0.0,0.0,0.0,32.15407761306478
2016-08-06,26.076862626515,26.389644039871026,41.24344458630739,26.076862626515,26.076862626515,7.564477116107729,7.564477116107729,7.564477116107729,3.428324699857266,3.428324699857266,3.428324699857266,4.136152416250464,4.136152416250464,4.136152416250464,0.0,0.0,0.0,33.641339742622726
2016-08-07,26.07998705282206,26.425487380309484,41.889420414471694,26.07998705282206,26.07998705282206,8.456538706432537,8.456538706432537,8.456538706432537,4.50600401955313,4.50600401955313,4.50600401955313,3.9505346868794073,3.9505346868794073,3.9505346868794073,0.0,0.0,0.0,34.536525759254594
2016-08-08,26.083111479129116,15.936747013015932,32.43934391559533,26.083111479129116,26.083111479129116,-1.4808012775002102,-1.4808012775002102,-1.4808012775002102,-5.255168164753077,-5.255168164753077,-5.255168164753077,3.7743668872528677,3.7743668872528677,3.7743668872528677,0.0,0.0,0.0,24.602310201628907
2016-08-09,26.086235905436173,19.992887267959034,35.523845220529765,26.086235905436173,26.086235905436173,1.5964566142902021,1.5964566142902021,1.5964566142902021,-2.012253727350139,-2.012253727350139,-2.012253727350139,3.608710341640341,3.608710341640341,3.608710341640341,0.0,0.0,0.0,27.682692519726373
2016-08-10,26.089360331743233,19.956310342956357,35.04048194744102,26.089360331743233,26.089360331743233,1.3404991533196848,1.3404991533196848,1.3404991533196848,-2.113952891329993,-2.113952891329993,-2.113952891329993,3.4544520446496785,3.4544520446496785,3.4544520446496785,0.0,0.0,0.0,27.429859485062916
2016-08-11,26.09248475805029,20.494119798662165,37.31994605869793,26.09248475805029,26.09248475805029,3.0089986611114314,3.0089986611114314,3.0089986611114314,-0.3032852480089429,-0.3032852480089429,-0.3032852480089429,3.3122839091203744,3.3122839091203744,3.3122839091203744,0.0,0.0,0.0,29.10148341916172
2016-08-12,26.095609184357347,22.980249953857108,39.16168568860732,26.095609184357347,26.095609184357347,4.933016934222331,4.933016934222331,4.933016934222331,1.7503313120126844,1.7503313120126844,1.7503313120126844,3.1826856222096467,3.1826856222096467,3.1826856222096467,0.0,0.0,0.0,31.028626118579677
2016-08-13,26.098733610664407,24.757991985685745,40.84452947652368,26.098733610664407,26.098733610664407,6.494236419877148,6.494236419877148,6.494236419877148,3.4283246998668595,3.4283246998668595,3.4283246998668595,3.065911720010288,3.065911720010288,3.065911720010288,0.0,0.0,0.0,32.59297003054156
2016-08-14,26.101858036971464,25.571336796623427,41.39210714294436,26.101858036971464,26.101858036971464,7.467987418732888,7.467987418732888,7.467987418732888,4.506004019550189,4.506004019550189,4.506004019550189,2.961983399182698,2.961983399182698,2.961983399182698,0.0,0.0,0.0,33.56984545570435
2016-08-15,26.104982463278525,15.60089085069805,31.234252333761678,26.104982463278525,26.104982463278525,-2.384482691819655,-2.384482691819655,-2.384482691819655,-5.255168164755878,-5.255168164755878,-5.255168164755878,2.8706854729362226,2.8706854729362226,2.8706854729362226,0.0,0.0,0.0,23.72049977145887
2016-08-16,26.108106889585585,18.945648902775453,34.83039093040358,26.108106889585585,26.108106889585585,0.7793150236410068,0.7793150236410068,0.7793150236410068,-2.0122537273695857,-2.0122537273695857,-2.0122537273695857,2.7915687510105927,2.7915687510105927,2.7915687510105927,0.0,0.0,0.0,26.887421913226593
2016-08-17,26.111231315892642,18.806919776177743,34.59721501192582,26.111231315892642,26.111231315892642,0.6100050910852656,0.6100050910852656,0.6100050910852656,-2.113952891317423,-2.113952891317423,-2.113952891317423,2.7239579824026885,2.7239579824026885,2.7239579824026885,0.0,0.0,0.0,26.72123640697791
2016-08-18,26.1143557421997,21.06761118071407,36.15733008970949,26.1143557421997,26.1143557421997,2.363680101273734,2.363680101273734,2.363680101273734,-0.3032852479978375,-0.3032852479978375,-0.3032852479978375,2.6669653492715715,2.6669653492715715,2.6669653492715715,0.0,0.0,0.0,28.47803584347343
2016-08-19,26.117400066534152,22.692815039371517,38.557924629502075,26.117400066534152,26.117400066534152,4.3698406570144686,4.3698406570144686,4.3698406570144686,1.750331312018613,1.750331312018613,1.750331312018613,2.6195093449958553,2.6195093449958553,2.6195093449958553,0.0,0.0,0.0,30.48724072354862
2016-08-20,26.12044439086861,23.626670939250523,39.75759821923961,26.12044439086861,26.12044439086861,6.008663413127966,6.008663413127966,6.008663413127966,3.428324699865714,3.428324699865714,3.428324699865714,2.5803387132622517,2.5803387132622517,2.5803387132622517,0.0,0.0,0.0,32.129107803996575
2016-08-21,26.123488715203067,25.36812244128078,40.73995717884726,26.123488715203067,26.123488715203067,7.0540649925391365,7.0540649925391365,7.0540649925391365,4.506004019541862,4.506004019541862,4.506004019541862,2.548060972997274,2.548060972997274,2.548060972997274,0.0,0.0,0.0,33.177553707742206
2016-08-22,26.126533039537524,15.423134817882941,30.620454008441552,26.126533039537524,26.126533039537524,-2.733993254114595,-2.733993254114595,-2.733993254114595,-5.255168164758676,-5.255168164758676,-5.255168164758676,2.5211749106440813,2.5211749106440813,2.5211749106440813,0.0,0.0,0.0,23.39253978542293
2016-08-23,26.129577363871977,19.015086677386787,34.005682463043314,26.129577363871977,26.129577363871977,0.48585256383962133,0.48585256383962133,0.48585256383962133,-2.012253727374533,-2.012253727374533,-2.012253727374533,2.498106291214154,2.498106291214154,2.498106291214154,0.0,0.0,0.0,26.6154299277116
2016-08-24,26.132621688206434,18.750520886746838,34.994697896813,26.132621688206434,26.132621688206434,0.36329303574910976,0.36329303574910976,0.36329303574910976,-2.1139528913254617,-2.1139528913254617,-2.1139528913254617,2.4772459270745713,2.4772459270745713,2.4772459270745713,0.0,0.0,0.0,26.495914723955543
2016-08-25,26.135666012540888,20.630633699334183,36.68841122205087,26.135666012540888,26.135666012540888,2.1537039043740496,2.1537039043740496,2.1537039043740496,-0.30328524800110057,-0.30328524800110057,-0.30328524800110057,2.4569891523751504,2.4569891523751504,2.4569891523751504,0.0,0.0,0.0,28.289369916914936
2016-08-26,26.138710336875345,22.22221346371971,38.48468058893677,26.138710336875345,26.138710336875345,4.186106996732659,4.186106996732659,4.186106996732659,1.7503313120245412,1.7503313120245412,1.7503313120245412,2.4357756847081182,2.4357756847081182,2.4357756847081182,0.0,0.0,0.0,30.324817333608003
2016-08-27,26.1417546612098,24.25551380521362,39.154198892796245,26.1417546612098,26.1417546612098,5.840453516615649,5.840453516615649,5.840453516615649,3.428324699864568,3.428324699864568,3.428324699864568,2.412128816751081,2.412128816751081,2.412128816751081,0.0,0.0,0.0,31.98220817782545
2016-08-28,26.144798985544256,25.922979958120024,41.06197741832938,26.144798985544256,26.144798985544256,6.890696890669283,6.890696890669283,6.890696890669283,4.506004019555783,4.506004019555783,4.506004019555783,2.3846928711135007,2.3846928711135007,2.3846928711135007,0.0,0.0,0.0,33.03549587621354
2016-08-29,26.147843309878713,15.197033497651484,31.173861209820778,26.147843309878713,26.147843309878713,-2.902900292193833,-2.902900292193833,-2.902900292193833,-5.255168164754153,-5.255168164754153,-5.255168164754153,2.35226787256032,2.35226787256032,2.35226787256032,0.0,0.0,0.0,23.24494301768488
2016-08-30,26.150887634213166,18.81252130855525,34.161897887345084,26.150887634213166,26.150887634213166,0.3015867160120695,0.3015867160120695,0.3015867160120695,-2.0122537273670535,-2.0122537273670535,-2.0122537273670535,2.313840443379123,2.313840443379123,2.313840443379123,0.0,0.0,0.0,26.452474350225234
2016-08-31,26.153931958547624,18.86332466017235,34.39365269093033,26.153931958547624,26.153931958547624,0.15465711791158424,0.15465711791158424,0.15465711791158424,-2.1139528913214707,-2.1139528913214707,-2.1139528913214707,2.268610009233055,2.268610009233055,2.268610009233055,0.0,0.0,0.0,26.308589076459207
2016-09-01,26.15697628288208,20.255091732823182,36.180309695686056,26.15697628288208,26.15697628288208,1.9127242648009293,1.9127242648009293,1.9127242648009293,-0.3032852479899375,-0.3032852479899375,-0.3032852479899375,2.2160095127908668,2.2160095127908668,2.2160095127908668,0.0,0.0,0.0,28.06970054768301
2016-09-02,26.160020607216538,22.45696279217084,37.77058875039427,26.160020607216538,26.160020607216538,3.9060512802578127,3.9060512802578127,3.9060512802578127,1.7503313120153288,1.7503313120153288,1.7503313120153288,2.155719968242484,2.155719968242484,2.155719968242484,0.0,0.0,0.0,30.06607188747435
2016-09-03,26.163064931550988,23.947871718515923,39.24629516419197,26.163064931550988,26.163064931550988,5.5160030480783275,5.5160030480783275,5.5160030480783275,3.4283246998598456,3.4283246998598456,3.4283246998598456,2.0876783482184815,2.0876783482184815,2.0876783482184815,0.0,0.0,0.0,31.679067979629316
2016-09-04,26.166109255885445,25.054888389515114,40.282258971796274,26.166109255885445,26.166109255885445,6.518082491122943,6.518082491122943,6.518082491122943,4.506004019547455,4.506004019547455,4.506004019547455,2.0120784715754882,2.0120784715754882,2.0120784715754882,0.0,0.0,0.0,32.684191747008384
2016-09-05,26.169153580219902,15.492204101039652,30.878282051165723,26.169153580219902,26.169153580219902,-3.325803413513979,-3.325803413513979,-3.325803413513979,-5.255168164756952,-5.255168164756952,-5.255168164756952,1.9293647512429732,1.9293647512429732,1.9293647512429732,0.0,0.0,0.0,22.843350166705925
2016-09-06,26.17219790455436,17.924426914424785,33.48234842015547,26.17219790455436,26.17219790455436,-0.17203486666955525,-0.17203486666955525,-0.17203486666955525,-2.0122537273595746,-2.0122537273595746,-2.0122537273595746,1.8402188606900194,1.8402188606900194,1.8402188606900194,0.0,0.0,0.0,26.000163037884803
2016-09-07,26.175242228888813,18.447276483540914,33.650473778742814,26.175242228888813,26.175242228888813,-0.3684133113690122,-0.3684133113690122,-0.3684133113690122,-2.1139528913174797,-2.1139528913174797,-2.1139528913174797,1.7455395799484674,1.7455395799484674,1.7455395799484674,0.0,0.0,0.0,25.806828917519802
2016-09-08,26.17828655322327,19.883361769051593,34.702115858665884,26.17828655322327,26.17828655322327,1.3431310336848359,1.3431310336848359,1.3431310336848359,-0.30328524800768425,-0.30328524800768425,-0.30328524800768425,1.64641628169252,1.64641628169252,1.64641628169252,0.0,0.0,0.0,27.521417586908107
2016-09-09,26.181330877557727,21.83032894593124,37.604194457398386,26.181330877557727,26.181330877557727,3.2944280208073304,3.2944280208073304,3.2944280208073304,1.750331312021257,1.750331312021257,1.750331312021257,1.5440967087860737,1.5440967087860737,1.5440967087860737,0.0,0.0,0.0,29.475758898365058
2016-09-10,26.18437520189218,23.220825029336787,38.662603206537234,26.18437520189218,26.18437520189218,4.8682745710899935,4.8682745710899935,4.8682745710899935,3.4283246998694388,3.4283246998694388,3.4283246998694388,1.4399498712205543,1.4399498712205543,1.4399498712205543,0.0,0.0,0.0,31.052649772982175
2016-09-11,26.187419526226634,24.042298047102147,39.504998604581935,26.187419526226634,26.187419526226634,5.841429066582803,5.841429066582803,5.841429066582803,4.506004019544515,4.506004019544515,4.506004019544515,1.3354250470382882,1.3354250470382882,1.3354250470382882,0.0,0.0,0.0,32.02884859280944
2016-09-12,26.19046385056109,14.20747671568513,30.135633795703605,26.19046385056109,26.19046385056109,-4.02316016111141,-4.02316016111141,-4.02316016111141,-5.255168164751395,-5.255168164751395,-5.255168164751395,1.2320080036399852,1.2320080036399852,1.2320080036399852,0.0,0.0,0.0,22.16730368944968
2016-09-13,26.19350817489555,17.032619129279922,32.61622975780718,26.19350817489555,26.19350817489555,-0.881078068874347,-0.881078068874347,-0.881078068874347,-2.012253727364522,-2.012253727364522,-2.012253727364522,1.1311756584901747,1.1311756584901747,1.1311756584901747,0.0,0.0,0.0,25.3124301060212
2016-09-14,26.196552499230002,17.724674262736794,33.29946194307568,26.196552499230002,26.196552499230002,-1.079602423315939,-1.079602423315939,-1.079602423315939,-2.1139528913169383,-2.1139528913169383,-2.1139528913169383,1.0343504680009996,1.0343504680009996,1.0343504680009996,0.0,0.0,0.0,25.116950075914062
2016-09-15,26.19959682356446,19.145465303321473,34.120739132470916,26.19959682356446,26.19959682356446,0.6395706195453769,0.6395706195453769,0.6395706195453769,-0.3032852479965212,-0.3032852479965212,-0.3032852479965212,0.942855867541898,0.942855867541898,0.942855867541898,0.0,0.0,0.0,26.839167443109837
2016-09-16,26.202641147898916,20.867142649721014,36.70880092836244,26.202641147898916,26.202641147898916,2.608205394371863,2.608205394371863,2.608205394371863,1.7503313120271857,1.7503313120271857,1.7503313120271857,0.8578740823446771,0.8578740823446771,0.8578740823446771,0.0,0.0,0.0,28.81084654227078
2016-09-17,26.205685472233373,23.1155250867023,38.29763352526315,26.205685472233373,26.205685472233373,4.208732287688636,4.208732287688636,4.208732287688636,3.428324699879033,3.428324699879033,3.428324699879033,0.7804075878096031,0.7804075878096031,0.7804075878096031,0.0,0.0,0.0,30.41441775992201
2016-09-18,26.208729796567823,23.809546664685282,39.36368605622352,26.208729796567823,26.208729796567823,5.21724943826226,5.21724943826226,5.21724943826226,4.5060040195415745,4.5060040195415745,4.5060040195415745,0.711245418720686,0.711245418720686,0.711245418720686,0.0,0.0,0.0,31.425979234830084
2016-09-19,26.21177412090228,14.014719705959386,29.456287836918538,26.21177412090228,26.21177412090228,-4.604232753139831,-4.604232753139831,-4.604232753139831,-5.255168164744805,-5.255168164744805,-5.255168164744805,0.6509354116049731,0.6509354116049731,0.6509354116049731,0.0,0.0,0.0,21.60754136776245
2016-09-20,26.214818445236737,16.91065370594008,32.67658349574516,26.214818445236737,26.214818445236737,-1.4124904118844732,-1.4124904118844732,-1.4124904118844732,-2.0122537273642926,-2.0122537273642926,-2.0122537273642926,0.5997633154798193,0.5997633154798193,0.5997633154798193,0.0,0.0,0.0,24.802328033352264
2016-09-21,26.21786276957119,16.906736006309977,32.62732276105782,26.21786276957119,26.21786276957119,-1.5562133642642713,-1.5562133642642713,-1.5562133642642713,-2.1139528913249763,-2.1139528913249763,-2.1139528913249763,0.5577395270607046,0.5577395270607046,0.5577395270607046,0.0,0.0,0.0,24.66164940530692
2016-09-22,26.220907093905648,18.345293774209352,34.00119011117129,26.220907093905648,26.220907093905648,0.2213087536425375,0.2213087536425375,0.2213087536425375,-0.3032852479997841,-0.3032852479997841,-0.3032852479997841,0.5245940016423216,0.5245940016423216,0.5245940016423216,0.0,0.0,0.0,26.442215847548187
2016-09-23,26.223951373602084,21.0417777368545,36.30970087329156,26.223951373602084,26.223951373602084,2.25011097771049,2.25011097771049,2.25011097771049,1.750331312019148,1.750331312019148,1.750331312019148,0.4997796656913424,0.4997796656913424,0.4997796656913424,0.0,0.0,0.0,28.474062351312575
2016-09-24,26.226995653298523,22.06401999057602,37.52673105925008,26.226995653298523,26.226995653298523,3.9108091175539577,3.9108091175539577,3.9108091175539577,3.4283246998743104,3.4283246998743104,3.4283246998743104,0.48248441767964695,0.48248441767964695,0.48248441767964695,0.0,0.0,0.0,30.13780477085248
2016-09-25,26.23003993299496,23.55763347217839,38.70771081404942,26.23003993299496,26.23003993299496,4.97765557597813,4.97765557597813,4.97765557597813,4.506004019550108,4.506004019550108,4.506004019550108,0.47165155642802176,0.47165155642802176,0.47165155642802176,0.0,0.0,0.0,31.20769550897309
2016-09-26,26.2330842126914,13.806949370912374,28.97440410109974,26.2330842126914,26.2330842126914,-4.78915993663342,-4.78915993663342,-4.78915993663342,-5.255168164748637,-5.255168164748637,-5.255168164748637,0.46600822811521614,0.46600822811521614,0.46600822811521614,0.0,0.0,0.0,21.443924276057977
2016-09-27,26.236128492387834,16.440266009475124,33.22788275424237,26.236128492387834,26.236128492387834,-1.5481524861523983,-1.5481524861523983,-1.5481524861523983,-2.0122537273640626,-2.0122537273640626,-2.0122537273640626,0.4641012412116642,0.4641012412116642,0.4641012412116642,0.0,0.0,0.0,24.687976006235438
2016-09-28,26.239172772084274,16.78800927492534,32.07192969113574,26.239172772084274,26.239172772084274,-1.6496135213681713,-1.6496135213681713,-1.6496135213681713,-2.1139528913330143,-2.1139528913330143,-2.1139528913330143,0.46433936996484315,0.46433936996484315,0.46433936996484315,0.0,0.0,0.0,24.589559250716103
2016-09-29,26.242217051780713,18.890198813594946,34.248289027674694,26.242217051780713,26.242217051780713,0.16175581046065313,0.16175581046065313,0.16175581046065313,-0.30328524800316253,-0.30328524800316253,-0.30328524800316253,0.4650410584638157,0.4650410584638157,0.4650410584638157,0.0,0.0,0.0,26.403972862241368
2016-09-30,26.24526133147715,20.164254718821198,36.80598253393711,26.24526133147715,26.24526133147715,2.2148175671598014,2.2148175671598014,2.2148175671598014,1.7503313120314719,1.7503313120314719,1.7503313120314719,0.46448625512832964,0.46448625512832964,0.46448625512832964,0.0,0.0,0.0,28.46007889863695
2016-10-01,26.24830561117359,22.002293120683795,38.54495069135563,26.24830561117359,26.24830561117359,3.8892956572727484,3.8892956572727484,3.8892956572727484,3.428324699873164,3.428324699873164,3.428324699873164,0.4609709573995848,0.4609709573995848,0.4609709573995848,0.0,0.0,0.0,30.137601268446335
2016-10-02,26.251349890870024,22.927855920661447,39.14556254037188,26.251349890870024,26.251349890870024,4.958866952957019,4.958866952957019,4.958866952957019,4.5060040195417805,4.5060040195417805,4.5060040195417805,0.4528629334152385,0.4528629334152385,0.4528629334152385,0.0,0.0,0.0,31.21021684382704
2016-10-03,26.25439417056646,14.242993427491433,29.083411176296927,26.25439417056646,26.25439417056646,-4.816511149290819,-4.816511149290819,-4.816511149290819,-5.255168164751437,-5.255168164751437,-5.255168164751437,0.4386570154606184,0.4386570154606184,0.4386570154606184,0.0,0.0,0.0,21.437883021275642
2016-10-04,26.2574384502629,16.43918054516691,32.48601401969763,26.2574384502629,26.2574384502629,-1.5952253954242048,-1.5952253954242048,-1.5952253954242048,-2.012253727356584,-2.012253727356584,-2.012253727356584,0.417028331932379,0.417028331932379,0.417028331932379,0.0,0.0,0.0,24.662213054838695
2016-10-05,26.260482729959335,15.785723073113296,31.906978500547247,26.260482729959335,26.260482729959335,-1.7270710292553966,-1.7270710292553966,-1.7270710292553966,-2.1139528913324726,-2.1139528913324726,-2.1139528913324726,0.3868818620770761,0.3868818620770761,0.3868818620770761,0.0,0.0,0.0,24.53341170070394
2016-10-06,26.263527009655775,18.815167782393996,34.633422299139475,26.263527009655775,26.263527009655775,0.04411151335938599,0.04411151335938599,0.04411151335938599,-0.3032852480064256,-0.3032852480064256,-0.3032852480064256,0.34739676136581155,0.34739676136581155,0.34739676136581155,0.0,0.0,0.0,26.30763852301516
2016-10-07,26.26657128935221,19.795455751588936,36.451639244090394,26.26657128935221,26.26657128935221,2.048395326177493,2.048395326177493,2.048395326177493,1.7503313120234343,1.7503313120234343,1.7503313120234343,0.29806401415405925,0.29806401415405925,0.29806401415405925,0.0,0.0,0.0,28.314966615529706
2016-10-08,26.269615569048646,22.326750263653107,37.214538052731385,26.269615569048646,26.269615569048646,3.667040822028104,3.667040822028104,3.667040822028104,3.428324699872018,3.428324699872018,3.428324699872018,0.23871612215608598,0.23871612215608598,0.23871612215608598,0.0,0.0,0.0,29.93665639107675
2016-10-09,26.272659848745086,23.146029570698033,39.371820474822925,26.272659848745086,26.272659848745086,4.675551748340798,4.675551748340798,4.675551748340798,4.506004019533453,4.506004019533453,4.506004019533453,0.16954772880734423,0.16954772880734423,0.16954772880734423,0.0,0.0,0.0,30.948211597085884
2016-10-10,26.27570412844152,13.622604485515007,28.72846429220205,26.27570412844152,26.27570412844152,-5.1640418584349295,-5.1640418584349295,-5.1640418584349295,-5.255168164746912,-5.255168164746912,-5.255168164746912,0.0911263063119824,0.0911263063119824,0.0911263063119824,0.0,0.0,0.0,21.11166227000659
2016-10-11,26.27874840813796,16.518229524732924,31.819064324299553,26.27874840813796,26.27874840813796,-2.0078614389938667,-2.0078614389938667,-2.0078614389938667,-2.0122537273687793,-2.0122537273687793,-2.0122537273687793,0.004392288374912283,0.004392288374912283,0.004392288374912283,0.0,0.0,0.0,24.270886969144094
2016-10-12,26.281792687834397,16.867804674635185,31.632657741133254,26.281792687834397,26.281792687834397,-2.203304580497429,-2.203304580497429,-2.203304580497429,-2.113952891328482,-2.113952891328482,-2.113952891328482,-0.08935168916894683,-0.08935168916894683,-0.08935168916894683,0.0,0.0,0.0,24.078488107336966
2016-10-13,26.284836967530833,17.452249179197736,33.93334195989602,26.284836967530833,26.284836967530833,-0.4917477307670754,-0.4917477307670754,-0.4917477307670754,-0.30328524800968865,-0.30328524800968865,-0.30328524800968865,-0.1884624827573867,-0.1884624827573867,-0.1884624827573867,0.0,0.0,0.0,25.79308923676376
2016-10-14,26.287881247227272,19.936974572582724,35.64751899734338,26.287881247227272,26.287881247227272,1.459342501260578,1.459342501260578,1.459342501260578,1.7503313120293629,1.7503313120293629,1.7503313120293629,-0.29098881076878486,-0.29098881076878486,-0.29098881076878486,0.0,0.0,0.0,27.74722374848785
2016-10-15,26.29092552692371,21.337025164942894,36.673297857560094,26.29092552692371,26.29092552692371,3.0336109634643216,3.0336109634643216,3.0336109634643216,3.428324699881612,3.428324699881612,3.428324699881612,-0.39471373641729096,-0.39471373641729096,-0.39471373641729096,0.0,0.0,0.0,29.324536490388034
2016-10-16,26.29396980662015,22.43221917530025,38.27834218245451,26.29396980662015,26.29396980662015,4.008797611230585,4.008797611230585,4.008797611230585,4.506004019558848,4.506004019558848,4.506004019558848,-0.49720640832826324,-0.49720640832826324,-0.49720640832826324,0.0,0.0,0.0,30.302767417850735
2016-10-17,26.297014086316587,12.854345692399656,28.20401335015611,26.297014086316587,26.297014086316587,-5.851050091476325,-5.851050091476325,-5.851050091476325,-5.255168164749713,-5.255168164749713,-5.255168164749713,-0.5958819267266137,-0.5958819267266137,-0.5958819267266137,0.0,0.0,0.0,20.445963994840263
